53;3;0;112;49;47;0
10;12;0;112;49;47;0
0;1;0;112;49;47;0
0;1;0;112;49;47;0
0;1;0;112;49;47;0
0;1;0;112;49;47;0
0;1;0;112;49;47;0
0;2;0;112;49;47;0
10;5;0;112;49;47;0
0;2;0;112;49;47;0
0;2;0;112;49;47;0
0;5;0;112;49;47;0
0;1;0;112;49;47;0
0;1;0;112;49;47;0
0;2;0;112;49;47;0
5;7;0;112;49;47;0
0;1;1;0;4;1;0
0;1;0;505;180;101;0
19;11;0;505;180;101;0
17;6;0;505;180;101;0
12;2;0;505;180;101;0
53;3;0;505;180;101;0
0;2;0;505;180;101;0
12;4;0;505;180;101;0
0;3;0;505;180;101;0
0;2;0;505;180;101;0
0;3;0;505;180;101;0
0;2;0;505;180;101;0
0;1;0;505;180;101;0
0;2;0;505;180;101;0
0;1;0;505;180;101;0
12;2;0;505;180;101;0
0;1;0;505;180;101;0
0;1;0;505;180;101;0
0;1;0;505;180;101;0
0;1;0;505;180;101;0
15;6;0;505;180;101;0
0;2;0;505;180;101;0
0;1;0;505;180;101;0
5;6;0;505;180;101;0
0;3;0;505;180;101;0
0;3;0;505;180;101;0
0;3;0;505;180;101;0
12;3;0;505;180;101;0
12;2;0;505;180;101;0
11;3;0;505;180;101;0
12;3;0;505;180;101;0
0;2;0;505;180;101;0
14;4;0;505;180;101;0
0;2;0;505;180;101;0
0;2;0;505;180;101;0
0;1;0;505;180;101;0
0;2;0;505;180;101;0
0;3;0;505;180;101;0
0;1;0;505;180;101;0
0;1;0;505;180;101;0
0;1;0;505;180;101;0
0;1;0;505;180;101;0
0;1;0;505;180;101;0
0;5;0;505;180;101;0
0;1;0;505;180;101;0
0;1;0;505;180;101;0
0;1;0;0;0;0;0
0;1;0;0;0;0;0
0;2;0;0;0;0;0
0;2;0;0;0;0;0
0;1;0;0;0;0;0
55;2;0;0;0;0;0
0;3;0;0;0;0;0
0;4;0;0;0;0;0
0;3;0;0;0;0;0
20;1;0;49;134;23;0
0;2;0;49;134;23;0
19;2;0;49;134;23;0
22;1;0;49;134;23;0
18;2;0;49;134;23;0
0;2;0;49;134;23;0
0;2;0;49;134;23;0
0;2;0;49;134;23;0
0;1;0;49;134;23;0
0;2;0;49;134;23;0
0;1;0;49;134;23;0
0;2;0;49;134;23;0
0;1;0;49;134;23;0
0;1;0;49;134;23;0
0;1;0;49;134;23;0
0;1;0;49;134;23;0
0;1;0;49;134;23;0
0;1;0;49;134;23;0
0;1;0;49;134;23;0
0;1;0;0;0;0;0
0;1;0;0;0;0;0
0;1;0;0;0;0;0
0;1;0;0;0;0;0
0;1;0;0;0;0;0
0;1;0;0;0;0;0
0;1;0;0;0;0;0
0;1;0;0;0;0;0
0;2;0;0;0;0;0
0;1;0;0;0;0;0
0;3;0;0;0;0;0
0;3;0;0;0;0;0
0;1;0;0;0;0;0
0;3;0;0;0;0;0
0;2;0;1;6;3;0
0;1;0;1;6;3;0
0;1;0;1;6;3;0
0;2;0;1;6;3;0
0;1;0;1;6;3;0
0;1;0;1;6;3;0
0;2;0;1;6;3;0
0;1;0;1;6;3;0
0;1;0;1;6;3;0
0;1;0;0;0;0;0
0;1;0;0;0;0;0
0;1;0;0;0;0;0
0;1;0;0;0;0;0
0;1;0;0;5;3;0
0;1;0;0;5;3;0
0;1;0;0;5;3;0
30;1;0;0;143;44;0
4;12;0;0;143;44;0
5;10;0;0;143;44;0
11;10;0;0;143;44;0
0;4;0;0;143;44;0
13;3;0;0;143;44;0
0;1;0;0;143;44;0
0;1;0;0;143;44;0
0;1;0;0;143;44;0
0;1;0;0;143;44;0
0;1;0;0;143;44;0
0;1;0;0;143;44;0
0;1;0;0;143;44;0
0;1;0;1067;159;118;0
0;1;0;1067;159;118;0
0;2;0;1067;159;118;0
0;2;0;1067;159;118;0
0;1;0;1067;159;118;0
0;1;0;1067;159;118;0
0;1;0;1067;159;118;0
0;1;0;1067;159;118;0
0;1;0;1067;159;118;0
0;3;0;1067;159;118;0
0;1;0;1067;159;118;0
0;8;0;1067;159;118;0
55;2;0;1067;159;118;0
20;1;0;1067;159;118;0
0;1;0;1067;159;118;0
0;2;0;1067;159;118;0
0;2;0;1067;159;118;0
0;1;0;1067;159;118;0
0;1;0;1067;159;118;0
0;1;0;1067;159;118;0
0;3;0;1067;159;118;0
5;3;0;1067;159;118;0
0;1;0;1067;159;118;0
20;1;0;1067;159;118;0
0;2;0;1067;159;118;0
0;1;0;1067;159;118;0
0;1;0;1067;159;118;0
0;1;0;1067;159;118;0
0;1;0;1067;159;118;0
0;5;0;1067;159;118;0
0;1;0;1067;159;118;0
0;1;0;1067;159;118;0
0;1;0;1067;159;118;0
0;2;0;1067;159;118;0
11;8;0;1067;159;118;0
0;2;0;1067;159;118;0
11;8;0;1067;159;118;0
0;1;0;1067;159;118;0
0;3;0;1067;159;118;0
0;1;0;1067;159;118;0
0;1;0;1067;159;118;0
0;1;0;1067;159;118;0
0;1;0;1067;159;118;0
0;1;0;1067;159;118;0
19;8;0;1067;159;118;0
0;1;0;1067;159;118;0
0;2;0;1067;159;118;0
11;5;0;1067;159;118;0
0;4;0;1067;159;118;0
0;1;0;1067;159;118;0
0;1;0;1067;159;118;0
0;1;0;1067;159;118;0
0;1;0;1067;159;118;0
0;2;0;1067;159;118;0
12;3;0;1067;159;118;0
12;3;0;1067;159;118;0
0;1;0;1067;159;118;0
0;1;0;0;0;0;0
11;3;0;0;0;0;0
